%     time           SX11           SX12           SX13           SX22           SX23           SX33
    0.4294              0              0     3.3014e-06              0              0              0
    0.4296              0              0     2.2984e-06              0              0              0
    0.4298              0              0      1.101e-06              0              0              0
      0.43              0              0    -3.0325e-07              0              0              0
    0.4302              0              0    -1.9246e-06              0              0              0
    0.4304              0              0    -3.7707e-06              0              0              0
    0.4306              0              0    -5.8455e-06              0              0              0
    0.4308              0              0      -8.15e-06              0              0              0
     0.431              0              0    -1.0681e-05              0              0              0
    0.4312              0              0     -1.343e-05              0              0              0
    0.4314              0              0    -1.6385e-05              0              0              0
    0.4316              0              0    -1.9529e-05              0              0              0
    0.4318              0              0     -2.284e-05              0              0              0
     0.432              0              0     -2.629e-05              0              0              0
    0.4322              0              0    -2.9849e-05              0              0              0
    0.4324              0              0     -3.348e-05              0              0              0
    0.4326              0              0    -3.7143e-05              0              0              0
    0.4328              0              0    -4.0793e-05              0              0              0
     0.433              0              0    -4.4383e-05              0              0              0
    0.4332              0              0    -4.7864e-05              0              0              0
    0.4334              0              0    -5.1185e-05              0              0              0
    0.4336              0              0    -5.4293e-05              0              0              0
    0.4338              0              0    -5.7137e-05              0              0              0
     0.434              0              0    -5.9665e-05              0              0              0
    0.4342              0              0    -6.1829e-05              0              0              0
    0.4344              0              0    -6.3582e-05              0              0              0
    0.4346              0              0    -6.4884e-05              0              0              0
    0.4348              0              0    -6.5697e-05              0              0              0
     0.435              0              0     -6.599e-05              0              0              0
    0.4352              0              0    -6.5739e-05              0              0              0
    0.4354              0              0    -6.4926e-05              0              0              0
    0.4356              0              0    -6.3542e-05              0              0              0
    0.4358              0              0    -6.1584e-05              0              0              0
     0.436              0              0    -5.9061e-05              0              0              0
    0.4362              0              0    -5.5987e-05              0              0              0
    0.4364              0              0    -5.2387e-05              0              0              0
    0.4366              0              0    -4.8292e-05              0              0              0
    0.4368              0              0    -4.3742e-05              0              0              0
     0.437              0              0    -3.8783e-05              0              0              0
    0.4372              0              0     -3.347e-05              0              0              0
    0.4374              0              0     -2.786e-05              0              0              0
    0.4376              0              0    -2.2018e-05              0              0              0
    0.4378              0              0     -1.601e-05              0              0              0
     0.438              0              0    -9.9052e-06              0              0              0
    0.4382              0              0    -3.7742e-06              0              0              0
    0.4384              0              0     2.3126e-06              0              0              0
    0.4386              0              0      8.286e-06              0              0              0
    0.4388              0              0     1.4079e-05              0              0              0
     0.439              0              0     1.9629e-05              0              0              0
    0.4392              0              0     2.4876e-05              0              0              0
    0.4394              0              0     2.9768e-05              0              0              0
    0.4396              0              0     3.4257e-05              0              0              0
    0.4398              0              0     3.8304e-05              0              0              0
      0.44              0              0     4.1876e-05              0              0              0
    0.4402              0              0     4.4948e-05              0              0              0
    0.4404              0              0     4.7504e-05              0              0              0
    0.4406              0              0     4.9535e-05              0              0              0
    0.4408              0              0     5.1041e-05              0              0              0
     0.441              0              0     5.2028e-05              0              0              0
    0.4412              0              0     5.2512e-05              0              0              0
    0.4414              0              0     5.2514e-05              0              0              0
    0.4416              0              0      5.206e-05              0              0              0
    0.4418              0              0     5.1183e-05              0              0              0
     0.442              0              0     4.9921e-05              0              0              0
    0.4422              0              0     4.8313e-05              0              0              0
    0.4424              0              0     4.6404e-05              0              0              0
    0.4426              0              0     4.4238e-05              0              0              0
    0.4428              0              0     4.1861e-05              0              0              0
     0.443              0              0      3.932e-05              0              0              0
    0.4432              0              0     3.6659e-05              0              0              0
    0.4434              0              0     3.3923e-05              0              0              0
    0.4436              0              0     3.1152e-05              0              0              0
    0.4438              0              0     2.8385e-05              0              0              0
     0.444              0              0     2.5657e-05              0              0              0
    0.4442              0              0        2.3e-05              0              0              0
    0.4444              0              0      2.044e-05              0              0              0
    0.4446              0              0     1.8002e-05              0              0              0
    0.4448              0              0     1.5703e-05              0              0              0
     0.445              0              0     1.3559e-05              0              0              0
    0.4452              0              0      1.158e-05              0              0              0
    0.4454              0              0     9.7724e-06              0              0              0
    0.4456              0              0     8.1397e-06              0              0              0
    0.4458              0              0     6.6811e-06              0              0              0
     0.446              0              0     5.3933e-06              0              0              0
    0.4462              0              0     4.2703e-06              0              0              0
    0.4464              0              0     3.3039e-06              0              0              0
    0.4466              0              0      2.484e-06              0              0              0
    0.4468              0              0     1.7996e-06              0              0              0
     0.447              0              0     1.2382e-06              0              0              0
    0.4472              0              0     7.8728e-07              0              0              0
    0.4474              0              0     4.3374e-07              0              0              0
    0.4476              0              0     1.6479e-07              0              0              0
    0.4478              0              0    -3.2029e-08              0              0              0
     0.448              0              0    -1.6854e-07              0              0              0
    0.4482              0              0    -2.5576e-07              0              0              0
    0.4484              0              0    -3.0377e-07              0              0              0
    0.4486              0              0    -3.2159e-07              0              0              0
    0.4488              0              0    -3.1715e-07              0              0              0
     0.449              0              0    -2.9727e-07              0              0              0
    0.4492              0              0    -2.6766e-07              0              0              0
    0.4494              0              0    -2.3298e-07              0              0              0
    0.4496              0              0    -1.9688e-07              0              0              0
    0.4498              0              0    -1.6212e-07              0              0              0
      0.45              0              0    -1.3067e-07              0              0              0
    0.4502              0              0    -1.0378e-07              0              0              0
    0.4504              0              0    -8.2097e-08              0              0              0
    0.4506              0              0    -6.5824e-08              0              0              0
    0.4508              0              0    -5.4766e-08              0              0              0
     0.451              0              0    -4.8462e-08              0              0              0
    0.4512              0              0     -4.626e-08              0              0              0
    0.4514              0              0    -4.7403e-08              0              0              0
    0.4516              0              0    -5.1091e-08              0              0              0
    0.4518              0              0    -5.6536e-08              0              0              0
     0.452              0              0    -6.3003e-08              0              0              0
    0.4522              0              0    -6.9837e-08              0              0              0
    0.4524              0              0    -7.6489e-08              0              0              0
    0.4526              0              0    -8.2516e-08              0              0              0
    0.4528              0              0    -8.7589e-08              0              0              0
     0.453              0              0    -9.1484e-08              0              0              0
    0.4532              0              0    -9.4073e-08              0              0              0
    0.4534              0              0    -9.5308e-08              0              0              0
    0.4536              0              0    -9.5209e-08              0              0              0
    0.4538              0              0    -9.3844e-08              0              0              0
     0.454              0              0    -9.1312e-08              0              0              0
    0.4542              0              0    -8.7735e-08              0              0              0
    0.4544              0              0    -8.3235e-08              0              0              0
    0.4546              0              0    -7.7935e-08              0              0              0
    0.4548              0              0    -7.1943e-08              0              0              0
     0.455              0              0    -6.5353e-08              0              0              0
    0.4552              0              0    -5.8239e-08              0              0              0
    0.4554              0              0    -5.0661e-08              0              0              0
    0.4556              0              0    -4.2662e-08              0              0              0
    0.4558              0              0    -3.4277e-08              0              0              0
     0.456              0              0    -2.5538e-08              0              0              0
    0.4562              0              0    -1.6477e-08              0              0              0
    0.4564              0              0    -7.1355e-09              0              0              0
    0.4566              0              0     2.4311e-09              0              0              0
    0.4568              0              0     1.2147e-08              0              0              0
     0.457              0              0     2.1914e-08              0              0              0
    0.4572              0              0     3.1607e-08              0              0              0
    0.4574              0              0     4.1072e-08              0              0              0
    0.4576              0              0     5.0129e-08              0              0              0
    0.4578              0              0     5.8571e-08              0              0              0
     0.458              0              0      6.617e-08              0              0              0
    0.4582              0              0     7.2677e-08              0              0              0
    0.4584              0              0     7.7834e-08              0              0              0
    0.4586              0              0     8.1375e-08              0              0              0
    0.4588              0              0     8.3036e-08              0              0              0
     0.459              0              0     8.2561e-08              0              0              0
    0.4592              0              0     7.9712e-08              0              0              0
    0.4594              0              0     7.4273e-08              0              0              0
    0.4596              0              0     6.6061e-08              0              0              0
    0.4598              0              0      5.493e-08              0              0              0
      0.46              0              0     4.0781e-08              0              0              0
    0.4602              0              0     2.3561e-08              0              0              0
    0.4604              0              0     3.2725e-09              0              0              0
    0.4606              0              0    -2.0025e-08              0              0              0
    0.4608              0              0    -4.6214e-08              0              0              0
     0.461              0              0    -7.5115e-08              0              0              0
    0.4612              0              0    -1.0649e-07              0              0              0
    0.4614              0              0    -1.4004e-07              0              0              0
    0.4616              0              0     -1.754e-07              0              0              0
    0.4618              0              0    -2.1218e-07              0              0              0
     0.462              0              0     -2.499e-07              0              0              0
    0.4622              0              0    -2.8808e-07              0              0              0
    0.4624              0              0    -3.2616e-07              0              0              0
    0.4626              0              0    -3.6358e-07              0              0              0
    0.4628              0              0    -3.9975e-07              0              0              0
     0.463              0              0    -4.3405e-07              0              0              0
    0.4632              0              0    -4.6589e-07              0              0              0
    0.4634              0              0    -4.9465e-07              0              0              0
    0.4636              0              0    -5.1976e-07              0              0              0
    0.4638              0              0    -5.4065e-07              0              0              0
     0.464              0              0    -5.5681e-07              0              0              0
    0.4642              0              0    -5.6779e-07              0              0              0
    0.4644              0              0    -5.7317e-07              0              0              0
    0.4646              0              0    -5.7262e-07              0              0              0
    0.4648              0              0    -5.6591e-07              0              0              0
     0.465              0              0    -5.5287e-07              0              0              0
    0.4652              0              0    -5.3345e-07              0              0              0
    0.4654              0              0    -5.0771e-07              0              0              0
    0.4656              0              0     -4.758e-07              0              0              0
    0.4658              0              0      -4.38e-07              0              0              0
     0.466              0              0     -3.947e-07              0              0              0
    0.4662              0              0    -3.4638e-07              0              0              0
    0.4664              0              0    -2.9367e-07              0              0              0
    0.4666              0              0    -2.3725e-07              0              0              0
    0.4668              0              0    -1.7794e-07              0              0              0
     0.467              0              0     -1.166e-07              0              0              0
    0.4672              0              0    -5.4182e-08              0              0              0
    0.4674              0              0     8.3154e-09              0              0              0
    0.4676              0              0     6.9863e-08              0              0              0
    0.4678              0              0     1.2941e-07              0              0              0
     0.468              0              0     1.8592e-07              0              0              0
    0.4682              0              0     2.3835e-07              0              0              0
    0.4684              0              0     2.8574e-07              0              0              0
    0.4686              0              0     3.2715e-07              0              0              0
    0.4688              0              0     3.6176e-07              0              0              0
     0.469              0              0     3.8881e-07              0              0              0
    0.4692              0              0     4.0768e-07              0              0              0
    0.4694              0              0     4.1787e-07              0              0              0
    0.4696              0              0     4.1902e-07              0              0              0
    0.4698              0              0      4.109e-07              0              0              0
      0.47              0              0     3.9346e-07              0              0              0
    0.4702              0              0     3.6678e-07              0              0              0
    0.4704              0              0     3.3113e-07              0              0              0
    0.4706              0              0     2.8689e-07              0              0              0
    0.4708              0              0      2.346e-07              0              0              0
     0.471              0              0     1.7494e-07              0              0              0
    0.4712              0              0      1.087e-07              0              0              0
    0.4714              0              0     3.6793e-08              0              0              0
    0.4716              0              0    -3.9809e-08              0              0              0
    0.4718              0              0    -1.2004e-07              0              0              0
     0.472              0              0    -2.0281e-07              0              0              0
    0.4722              0              0    -2.8698e-07              0              0              0
    0.4724              0              0    -3.7141e-07              0              0              0
    0.4726              0              0    -4.5499e-07              0              0              0
    0.4728              0              0    -5.3663e-07              0              0              0
     0.473              0              0    -6.1532e-07              0              0              0
    0.4732              0              0     -6.901e-07              0              0              0
    0.4734              0              0    -7.6011e-07              0              0              0
    0.4736              0              0     -8.246e-07              0              0              0
    0.4738              0              0    -8.8294e-07              0              0              0
     0.474              0              0     -9.346e-07              0              0              0
    0.4742              0              0    -9.7922e-07              0              0              0
    0.4744              0              0    -1.0165e-06              0              0              0
    0.4746              0              0    -1.0464e-06              0              0              0
    0.4748              0              0    -1.0689e-06              0              0              0
     0.475              0              0    -1.0842e-06              0              0              0
    0.4752              0              0    -1.0924e-06              0              0              0
    0.4754              0              0     -1.094e-06              0              0              0
    0.4756              0              0    -1.0894e-06              0              0              0
    0.4758              0              0    -1.0792e-06              0              0              0
     0.476              0              0     -1.064e-06              0              0              0
    0.4762              0              0    -1.0443e-06              0              0              0
    0.4764              0              0     -1.021e-06              0              0              0
    0.4766              0              0    -9.9468e-07              0              0              0
    0.4768              0              0     -9.661e-07              0              0              0
     0.477              0              0    -9.3593e-07              0              0              0
    0.4772              0              0    -9.0486e-07              0              0              0
    0.4774              0              0    -8.7351e-07              0              0              0
    0.4776              0              0    -8.4246e-07              0              0              0
    0.4778              0              0    -8.1223e-07              0              0              0
     0.478              0              0    -7.8328e-07              0              0              0
    0.4782              0              0    -7.5599e-07              0              0              0
    0.4784              0              0    -7.3066e-07              0              0              0
    0.4786              0              0    -7.0753e-07              0              0              0
    0.4788              0              0    -6.8674e-07              0              0              0
     0.479              0              0    -6.6837e-07              0              0              0
    0.4792              0              0    -6.5243e-07              0              0              0
    0.4794              0              0    -6.3887e-07              0              0              0
    0.4796              0              0    -6.2756e-07              0              0              0
    0.4798              0              0    -6.1835e-07              0              0              0
      0.48              0              0    -6.1103e-07              0              0              0
    0.4802              0              0    -6.0536e-07              0              0              0
    0.4804              0              0    -6.0108e-07              0              0              0
    0.4806              0              0    -5.9792e-07              0              0              0
    0.4808              0              0     -5.956e-07              0              0              0
     0.481              0              0    -5.9385e-07              0              0              0
    0.4812              0              0    -5.9241e-07              0              0              0
    0.4814              0              0    -5.9103e-07              0              0              0
    0.4816              0              0    -5.8951e-07              0              0              0
    0.4818              0              0    -5.8766e-07              0              0              0
     0.482              0              0    -5.8533e-07              0              0              0
    0.4822              0              0    -5.8242e-07              0              0              0
    0.4824              0              0    -5.7884e-07              0              0              0
    0.4826              0              0    -5.7456e-07              0              0              0
    0.4828              0              0    -5.6959e-07              0              0              0
     0.483              0              0    -5.6397e-07              0              0              0
    0.4832              0              0    -5.5777e-07              0              0              0
    0.4834              0              0    -5.5109e-07              0              0              0
    0.4836              0              0    -5.4405e-07              0              0              0
    0.4838              0              0    -5.3681e-07              0              0              0
     0.484              0              0    -5.2951e-07              0              0              0
    0.4842              0              0    -5.2232e-07              0              0              0
    0.4844              0              0    -5.1542e-07              0              0              0
    0.4846              0              0    -5.0896e-07              0              0              0
    0.4848              0              0    -5.0311e-07              0              0              0
     0.485              0              0      -4.98e-07              0              0              0
    0.4852              0              0    -4.9376e-07              0              0              0
    0.4854              0              0    -4.9049e-07              0              0              0
    0.4856              0              0    -4.8827e-07              0              0              0
    0.4858              0              0    -4.8715e-07              0              0              0
     0.486              0              0    -4.8717e-07              0              0              0
    0.4862              0              0     -4.883e-07              0              0              0
    0.4864              0              0    -4.9052e-07              0              0              0
    0.4866              0              0    -4.9377e-07              0              0              0
    0.4868              0              0    -4.9796e-07              0              0              0
     0.487              0              0    -5.0298e-07              0              0              0
    0.4872              0              0     -5.087e-07              0              0              0
    0.4874              0              0    -5.1496e-07              0              0              0
    0.4876              0              0    -5.2162e-07              0              0              0
    0.4878              0              0    -5.2848e-07              0              0              0
     0.488              0              0    -5.3538e-07              0              0              0
    0.4882              0              0    -5.4213e-07              0              0              0
    0.4884              0              0    -5.4855e-07              0              0              0
    0.4886              0              0    -5.5448e-07              0              0              0
    0.4888              0              0    -5.5976e-07              0              0              0
     0.489              0              0    -5.6423e-07              0              0              0
    0.4892              0              0    -5.6776e-07              0              0              0
    0.4894              0              0    -5.7025e-07              0              0              0
    0.4896              0              0    -5.7159e-07              0              0              0
    0.4898              0              0    -5.7172e-07              0              0              0
      0.49              0              0    -5.7059e-07              0              0              0
    0.4902              0              0    -5.6818e-07              0              0              0
    0.4904              0              0     -5.645e-07              0              0              0
    0.4906              0              0    -5.5956e-07              0              0              0
    0.4908              0              0    -5.5341e-07              0              0              0
     0.491              0              0    -5.4613e-07              0              0              0
    0.4912              0              0     -5.378e-07              0              0              0
    0.4914              0              0    -5.2854e-07              0              0              0
    0.4916              0              0    -5.1846e-07              0              0              0
    0.4918              0              0     -5.077e-07              0              0              0
     0.492              0              0    -4.9641e-07              0              0              0
    0.4922              0              0    -4.8475e-07              0              0              0
    0.4924              0              0    -4.7288e-07              0              0              0
    0.4926              0              0    -4.6096e-07              0              0              0
    0.4928              0              0    -4.4916e-07              0              0              0
     0.493              0              0    -4.3763e-07              0              0              0
    0.4932              0              0    -4.2654e-07              0              0              0
    0.4934              0              0    -4.1602e-07              0              0              0
    0.4936              0              0     -4.062e-07              0              0              0
    0.4938              0              0    -3.9719e-07              0              0              0
     0.494              0              0     -3.891e-07              0              0              0
    0.4942              0              0      -3.82e-07              0              0              0
    0.4944              0              0    -3.7593e-07              0              0              0
    0.4946              0              0    -3.7091e-07              0              0              0
    0.4948              0              0    -3.6694e-07              0              0              0
     0.495              0              0    -3.6397e-07              0              0              0
    0.4952              0              0    -3.6195e-07              0              0              0
    0.4954              0              0    -3.6075e-07              0              0              0
    0.4956              0              0    -3.6026e-07              0              0              0
    0.4958              0              0    -3.6029e-07              0              0              0
     0.496              0              0    -3.6066e-07              0              0              0
    0.4962              0              0    -3.6113e-07              0              0              0
    0.4964              0              0    -3.6146e-07              0              0              0
    0.4966              0              0    -3.6136e-07              0              0              0
    0.4968              0              0    -3.6056e-07              0              0              0
     0.497              0              0    -3.5876e-07              0              0              0
    0.4972              0              0    -3.5564e-07              0              0              0
    0.4974              0              0    -3.5091e-07              0              0              0
    0.4976              0              0    -3.4427e-07              0              0              0
    0.4978              0              0    -3.3545e-07              0              0              0
     0.498              0              0    -3.2419e-07              0              0              0
    0.4982              0              0    -3.1026e-07              0              0              0
    0.4984              0              0    -2.9347e-07              0              0              0
    0.4986              0              0    -2.7367e-07              0              0              0
    0.4988              0              0    -2.5074e-07              0              0              0
     0.499              0              0    -2.2462e-07              0              0              0
    0.4992              0              0    -1.9527e-07              0              0              0
    0.4994              0              0    -1.6272e-07              0              0              0
    0.4996              0              0      -1.27e-07              0              0              0
    0.4998              0              0    -8.8196e-08              0              0              0
       0.5              0              0    -4.6407e-08              0              0              0
    0.5002              0              0    -1.7341e-09              0              0              0
    0.5004              0              0     4.5724e-08              0              0              0
    0.5006              0              0     9.5889e-08              0              0              0
    0.5008              0              0     1.4872e-07              0              0              0
     0.501              0              0     2.0424e-07              0              0              0
    0.5012              0              0     2.6252e-07              0              0              0
    0.5014              0              0     3.2374e-07              0              0              0
    0.5016              0              0     3.8818e-07              0              0              0
    0.5018              0              0     4.5623e-07              0              0              0
     0.502              0              0     5.2842e-07              0              0              0
    0.5022              0              0     6.0539e-07              0              0              0
    0.5024              0              0     6.8794e-07              0              0              0
    0.5026              0              0     7.7701e-07              0              0              0
    0.5028              0              0     8.7363e-07              0              0              0
     0.503              0              0     9.7898e-07              0              0              0
    0.5032              0              0     1.0943e-06              0              0              0
    0.5034              0              0      1.221e-06              0              0              0
    0.5036              0              0     1.3603e-06              0              0              0
    0.5038              0              0     1.5136e-06              0              0              0
     0.504              0              0     1.6822e-06              0              0              0
    0.5042              0              0     1.8673e-06              0              0              0
    0.5044              0              0       2.07e-06              0              0              0
    0.5046              0              0     2.2911e-06              0              0              0
    0.5048              0              0     2.5312e-06              0              0              0
     0.505              0              0     2.7905e-06              0              0              0
    0.5052              0              0      3.069e-06              0              0              0
    0.5054              0              0     3.3661e-06              0              0              0
    0.5056              0              0     3.6808e-06              0              0              0
    0.5058              0              0     4.0117e-06              0              0              0
     0.506              0              0     4.3568e-06              0              0              0
    0.5062              0              0     4.7135e-06              0              0              0
    0.5064              0              0     5.0787e-06              0              0              0
    0.5066              0              0      5.449e-06              0              0              0
    0.5068              0              0       5.82e-06              0              0              0
     0.507              0              0     6.1874e-06              0              0              0
    0.5072              0              0      6.546e-06              0              0              0
    0.5074              0              0     6.8905e-06              0              0              0
    0.5076              0              0     7.2153e-06              0              0              0
    0.5078              0              0     7.5145e-06              0              0              0
     0.508              0              0     7.7823e-06              0              0              0
    0.5082              0              0     8.0128e-06              0              0              0
    0.5084              0              0     8.2001e-06              0              0              0
    0.5086              0              0     8.3389e-06              0              0              0
    0.5088              0              0     8.4239e-06              0              0              0
     0.509              0              0     8.4507e-06              0              0              0
    0.5092              0              0     8.4151e-06              0              0              0
    0.5094              0              0     8.3139e-06              0              0              0
    0.5096              0              0     8.1445e-06              0              0              0
    0.5098              0              0     7.9055e-06              0              0              0
      0.51              0              0     7.5961e-06              0              0              0
    0.5102              0              0     7.2168e-06              0              0              0
    0.5104              0              0     6.7689e-06              0              0              0
    0.5106              0              0     6.2551e-06              0              0              0
    0.5108              0              0     5.6787e-06              0              0              0
     0.511              0              0     5.0444e-06              0              0              0
    0.5112              0              0     4.3576e-06              0              0              0
    0.5114              0              0     3.6247e-06              0              0              0
    0.5116              0              0      2.853e-06              0              0              0
    0.5118              0              0     2.0502e-06              0              0              0
     0.512              0              0     1.2247e-06              0              0              0
    0.5122              0              0     3.8554e-07              0              0              0
    0.5124              0              0    -4.5833e-07              0              0              0
    0.5126              0              0    -1.2977e-06              0              0              0
    0.5128              0              0    -2.1233e-06              0              0              0
     0.513              0              0    -2.9262e-06              0              0              0
    0.5132              0              0    -3.6978e-06              0              0              0
    0.5134              0              0      -4.43e-06              0              0              0
    0.5136              0              0    -5.1152e-06              0              0              0
    0.5138              0              0    -5.7468e-06              0              0              0
     0.514              0              0    -6.3187e-06              0              0              0
    0.5142              0              0    -6.8261e-06              0              0              0
    0.5144              0              0    -7.2651e-06              0              0              0
    0.5146              0              0    -7.6328e-06              0              0              0
    0.5148              0              0    -7.9274e-06              0              0              0
     0.515              0              0    -8.1482e-06              0              0              0
    0.5152              0              0    -8.2956e-06              0              0              0
    0.5154              0              0    -8.3711e-06              0              0              0
    0.5156              0              0    -8.3769e-06              0              0              0
    0.5158              0              0    -8.3164e-06              0              0              0
     0.516              0              0    -8.1937e-06              0              0              0
    0.5162              0              0    -8.0136e-06              0              0              0
    0.5164              0              0    -7.7814e-06              0              0              0
    0.5166              0              0     -7.503e-06              0              0              0
    0.5168              0              0    -7.1847e-06              0              0              0
     0.517              0              0    -6.8328e-06              0              0              0
    0.5172              0              0    -6.4538e-06              0              0              0
    0.5174              0              0    -6.0544e-06              0              0              0
    0.5176              0              0    -5.6408e-06              0              0              0
    0.5178              0              0    -5.2192e-06              0              0              0
     0.518              0              0    -4.7954e-06              0              0              0
    0.5182              0              0    -4.3747e-06              0              0              0
    0.5184              0              0    -3.9622e-06              0              0              0
